"ID"	"Gene"	"chr"	"start"	"end"	"strand"	"band"	"type"
"ENSG00000112367"	"FIG4"	"6"	109691312	109825428	1	"q21"	"protein_coding"
"ENSG00000164485"	"IL22RA2"	"6"	137143820	137173648	-1	"q23.3"	"protein_coding"
"ENSG00000252704"	"RN7SKP277"	"7"	121736443	121736725	1	"q31.32"	"misc_RNA"
"ENSG00000202377"	"SNORA25B"	"7"	115581315	115581442	-1	"q31.2"	"snoRNA"
"ENSG00000252126"	"RNU6-313P"	"7"	66344303	66344414	1	"q11.21"	"snRNA"
"ENSG00000264474"	"MIR4656"	"7"	4788565	4788639	-1	"p22.1"	"miRNA"
"ENSG00000208036"	"MIR106B"	"7"	100093993	100094074	-1	"q22.1"	"miRNA"
"ENSG00000265810"	"MIR3907"	"7"	151433489	151433639	-1	"q36.1"	"miRNA"
"ENSG00000243352"	"RN7SL8P"	"7"	104911928	104912193	1	"q22.3"	"misc_RNA"
"ENSG00000207691"	"MIR183"	"7"	129774905	129775014	-1	"q32.2"	"miRNA"
"ENSG00000284067"	"MIR6837"	"7"	44051766	44051829	1	"p13"	"miRNA"
"ENSG00000200786"	"RNA5SP234"	"7"	79654109	79654227	1	"q21.11"	"rRNA_pseudogene"
"ENSG00000199085"	"MIR148A"	"7"	25949919	25949986	-1	"p15.2"	"miRNA"
"ENSG00000284176"	"MIR5090"	"7"	102465742	102465826	1	"q22.1"	"miRNA"
"ENSG00000240718"	"RN7SL851P"	"7"	6047721	6048023	-1	"p22.1"	"misc_RNA"
"ENSG00000200189"	"RNU6-832P"	"7"	69125270	69125376	1	"q11.22"	"snRNA"
"ENSG00000200673"	"RN7SKP174"	"7"	144849755	144850084	-1	"q35"	"misc_RNA"
"ENSG00000222154"	"RN7SKP218"	"7"	53490148	53490439	-1	"p12.1"	"misc_RNA"
"ENSG00000265724"	"MIR4284"	"7"	73711317	73711397	1	"q11.23"	"miRNA"
"ENSG00000207597"	"MIR490"	"7"	136903167	136903294	1	"q33"	"miRNA"
"ENSG00000283278"	"MIR3914-2"	"7"	71307674	71307768	1	"q11.22"	"miRNA"
"ENSG00000201643"	"SNORA14A"	"7"	75943782	75943916	1	"q11.23"	"snoRNA"
"ENSG00000239419"	"RN7SL535P"	"7"	143290615	143290910	1	"q34"	"misc_RNA"
"ENSG00000222869"	"RNU6-565P"	"7"	37351143	37351242	1	"p14.1"	"snRNA"
"ENSG00000223113"	"RNA5SP247"	"7"	140370441	140370545	1	"q34"	"rRNA_pseudogene"
"ENSG00000283923"	"MIR6132"	"7"	117020211	117020319	1	"q31.2"	"miRNA"
"ENSG00000244328"	"RN7SL845P"	"7"	152757662	152757951	1	"q36.1"	"misc_RNA"
"ENSG00000252821"	"RNU6-388P"	"7"	33001950	33002054	-1	"p14.3"	"snRNA"
"ENSG00000242855"	"RN7SL496P"	"7"	39888375	39888664	1	"p14.1"	"misc_RNA"
"ENSG00000252590"	"RNU7-143P"	"7"	23450658	23450722	1	"p15.3"	"snRNA"
"ENSG00000222220"	"RN7SKP129"	"7"	94801514	94801812	1	"q21.3"	"misc_RNA"
"ENSG00000239825"	"RN7SL549P"	"7"	100906291	100906572	-1	"q22.1"	"misc_RNA"
"ENSG00000200456"	"RNU6-1097P"	"7"	44503773	44503879	-1	"p13"	"snRNA"
"ENSG00000252023"	"RNU6-581P"	"7"	120672871	120672975	1	"q31.31"	"snRNA"
"ENSG00000199646"	"RNU6-1272P"	"7"	138876359	138876465	-1	"q34"	"snRNA"
"ENSG00000222741"	"RNA5SP229"	"7"	33177740	33177838	1	"p14.3"	"rRNA_pseudogene"
"ENSG00000265089"	"MIR4655"	"7"	1844180	1844253	-1	"p22.3"	"miRNA"
"ENSG00000207973"	"MIR589"	"7"	5495819	5495917	-1	"p22.1"	"miRNA"
"ENSG00000264426"	"MIR4283-1"	"7"	56955785	56955864	-1	"p11.2"	"miRNA"
"ENSG00000207741"	"MIR590"	"7"	74191198	74191294	1	"q11.23"	"miRNA"
"ENSG00000238324"	"RN7SKP198"	"7"	102857450	102857755	1	"q22.1"	"misc_RNA"
"ENSG00000278449"	"MIR6892"	"7"	143382686	143382800	1	"q34"	"miRNA"
"ENSG00000284135"	"MIR3654"	"7"	133034860	133034915	-1	"q33"	"miRNA"
"ENSG00000212568"	"RNU6-1254P"	"7"	66891188	66891291	1	"q11.21"	"snRNA"
"ENSG00000242241"	"RN7SL306P"	"7"	128970734	128971029	1	"q32.1"	"misc_RNA"
"ENSG00000238431"	"RNU7-157P"	"7"	57227001	57227066	1	"p11.2"	"snRNA"
"ENSG00000206785"	"SNORA15B-2"	"7"	65760052	65760186	1	"q11.21"	"snoRNA"
"ENSG00000275667"	"MIR6839"	"7"	64679064	64679176	1	"q11.21"	"miRNA"
"ENSG00000222386"	"RN7SKP86"	"7"	103484208	103484539	-1	"q22.1"	"misc_RNA"
"ENSG00000239021"	"RNA5SP246"	"7"	130602795	130602913	-1	"q32.2"	"rRNA_pseudogene"
"ENSG00000207443"	"RNU6-417P"	"7"	63011463	63011569	-1	"q11.21"	"snRNA"
"ENSG00000238590"	"RNU7-54P"	"7"	128443449	128443510	-1	"q32.1"	"snRNA"
"ENSG00000222636"	"RN7SKP54"	"7"	101058299	101058567	1	"q22.1"	"misc_RNA"
"ENSG00000207344"	"SNORA22C"	"7"	65065999	65066132	1	"q11.21"	"snoRNA"
"ENSG00000252316"	"RNY4"	"7"	148963315	148963410	1	"q36.1"	"misc_RNA"
"ENSG00000251798"	"RNU6-863P"	"7"	76087444	76087547	1	"q11.23"	"snRNA"
"ENSG00000201794"	"RN7SKP130"	"7"	2999094	2999394	1	"p22.2"	"misc_RNA"
"ENSG00000206729"	"RNU6-1126P"	"7"	55789368	55789474	1	"p11.2"	"snRNA"
"ENSG00000252523"	"RNU6-267P"	"7"	143754628	143754730	-1	"q35"	"snRNA"
"ENSG00000283461"	"MIR550B2"	"7"	32732981	32733077	-1	"p14.3"	"miRNA"
"ENSG00000223212"	"RNU4-74P"	"7"	141052249	141052409	1	"q34"	"snRNA"
"ENSG00000199158"	"MIR96"	"7"	129774692	129774769	-1	"q32.2"	"miRNA"
"ENSG00000240322"	"RN7SL481P"	"7"	143298516	143298814	1	"q34"	"misc_RNA"
"ENSG00000221740"	"SNORD93"	"7"	22856613	22856686	1	"p15.3"	"snoRNA"
"ENSG00000239468"	"RN7SL569P"	"7"	148890226	148890513	1	"q36.1"	"misc_RNA"
"ENSG00000207045"	"RNU6-532P"	"7"	96330638	96330744	1	"q21.3"	"snRNA"
"ENSG00000207573"	"MIR550A2"	"7"	32732981	32733077	1	"p14.3"	"miRNA"
"ENSG00000284012"	"MIR6840"	"7"	100356651	100356721	1	"q22.1"	"miRNA"
"ENSG00000212545"	"RNU6-337P"	"7"	79030240	79030345	1	"q21.11"	"snRNA"
"ENSG00000241756"	"RN7SL83P"	"7"	38531042	38531338	-1	"p14.1"	"misc_RNA"
"ENSG00000222150"	"RNA5SP239"	"7"	116944286	116944414	-1	"q31.2"	"rRNA_pseudogene"
"ENSG00000222346"	"RNA5SP237"	"7"	111953653	111953765	-1	"q31.1"	"rRNA_pseudogene"
"ENSG00000202039"	"RNU6-215P"	"7"	5180061	5180162	1	"p22.1"	"snRNA"
"ENSG00000263672"	"RN7SL750P"	"7"	100821027	100821264	-1	"q22.1"	"misc_RNA"
"ENSG00000207318"	"RNU6-1184P"	"7"	147831770	147831877	1	"q35"	"snRNA"
"ENSG00000206623"	"RNU6-979P"	"7"	28118113	28118219	-1	"p15.1"	"snRNA"
"ENSG00000272230"	"MIR3666"	"7"	114653345	114653455	1	"q31.1"	"miRNA"
"ENSG00000202406"	"RN7SKP187"	"7"	112288623	112288952	1	"q31.1"	"misc_RNA"
"ENSG00000221507"	"RNU6ATAC40P"	"7"	144451681	144451817	1	"q35"	"snRNA"
"ENSG00000201109"	"RNA5SP245"	"7"	130027277	130027397	1	"q32.2"	"rRNA_pseudogene"
"ENSG00000212153"	"RNU1-82P"	"7"	141727984	141728148	1	"q34"	"snRNA"
"ENSG00000206634"	"SNORA22"	"7"	65755526	65755659	1	"q11.21"	"snoRNA"
"ENSG00000252713"	"RNU6-1198P"	"7"	73507208	73507274	1	"q11.23"	"snRNA"
"ENSG00000251712"	"RNU7-20P"	"7"	148821012	148821073	1	"q36.1"	"snRNA"
"ENSG00000207656"	"MIR489"	"7"	93483936	93484019	-1	"q21.3"	"miRNA"
"ENSG00000264494"	"MIR4650-2"	"7"	72697903	72697978	1	"q11.22"	"miRNA"
"ENSG00000284032"	"MIR29A"	"7"	130876747	130876810	-1	"q32.3"	"miRNA"
"ENSG00000221510"	"MIR548O"	"7"	102405742	102405855	-1	"q22.1"	"miRNA"
"ENSG00000275878"	"RN7SL43P"	"7"	66980120	66980410	1	"q11.21"	"misc_RNA"
"ENSG00000201772"	"SNORA5C"	"7"	45104906	45105042	-1	"p13"	"snoRNA"
"ENSG00000241959"	"RN7SL76P"	"7"	151464650	151464938	-1	"q36.1"	"misc_RNA"
"ENSG00000222974"	"RN7SKP228"	"7"	12876684	12876946	1	"p21.3"	"misc_RNA"
"ENSG00000221393"	"MIR1302-6"	"7"	18127220	18127309	-1	"p21.1"	"miRNA"
"ENSG00000244392"	"RN7SL869P"	"7"	80245926	80246225	1	"q21.11"	"misc_RNA"
"ENSG00000207637"	"MIR595"	"7"	158532718	158532813	-1	"q36.3"	"miRNA"
"ENSG00000222164"	"RN7SKP266"	"7"	18807993	18808279	-1	"p21.1"	"misc_RNA"
"ENSG00000201607"	"RNU4-16P"	"7"	95098227	95098367	1	"q21.3"	"snRNA"
"ENSG00000202528"	"RNU6-650P"	"7"	149033057	149033167	1	"q36.1"	"snRNA"
"ENSG00000199404"	"RNA5SP250"	"7"	152592973	152593091	-1	"q36.1"	"rRNA"
"ENSG00000199940"	"RN7SKP75"	"7"	71685452	71685747	-1	"q11.22"	"misc_RNA"
"ENSG00000240877"	"RN7SL521P"	"7"	149125690	149125986	-1	"q36.1"	"misc_RNA"
"ENSG00000207692"	"MIR592"	"7"	127058088	127058184	-1	"q31.33"	"miRNA"
"ENSG00000207990"	"MIR182"	"7"	129770383	129770492	-1	"q32.2"	"miRNA"
"ENSG00000252929"	"RNU6-218P"	"7"	6057500	6057604	1	"p22.1"	"snRNA"
"ENSG00000266019"	"MIR3609"	"7"	98881650	98881729	1	"q22.1"	"miRNA"
"ENSG00000199283"	"RNU1-58P"	"7"	140241870	140242032	1	"q34"	"snRNA"
"ENSG00000241709"	"RN7SL265P"	"7"	73732569	73732868	-1	"q11.23"	"misc_RNA"
"ENSG00000251978"	"RNA5SP236"	"7"	106781600	106781715	-1	"q22.3"	"rRNA_pseudogene"
"ENSG00000284047"	"MIR6836"	"7"	2257515	2257577	-1	"p22.3"	"miRNA"
"ENSG00000252480"	"RNU6-719P"	"7"	39768341	39768444	1	"p14.1"	"snRNA"
"ENSG00000207115"	"RNU6-364P"	"7"	96341140	96341246	1	"q21.3"	"snRNA"
"ENSG00000200629"	"RNY1P11"	"7"	129164849	129164961	1	"q32.1"	"misc_RNA"
"ENSG00000201104"	"RNU6-11P"	"7"	123790605	123790711	-1	"q31.32"	"snRNA"
"ENSG00000265932"	"MIR3146"	"7"	19705358	19705436	-1	"p21.1"	"miRNA"
"ENSG00000284596"	"MIR4467"	"7"	102471469	102471531	1	"q22.1"	"miRNA"
"ENSG00000207588"	"MIR593"	"7"	128081861	128081960	1	"q32.1"	"miRNA"
"ENSG00000212628"	"RNA5SP241"	"7"	121083700	121083813	-1	"q31.31"	"rRNA_pseudogene"
"ENSG00000252848"	"RNA5SP230"	"7"	44125752	44125873	-1	"p13"	"rRNA_pseudogene"
"ENSG00000274656"	"RN7SL625P"	"7"	72841437	72841727	-1	"q11.23"	"misc_RNA"
"ENSG00000202281"	"RNA5SP235"	"7"	83017898	83018011	1	"q21.11"	"rRNA_pseudogene"
"ENSG00000201747"	"RNU6-534P"	"7"	7906519	7906624	1	"p21.3"	"snRNA"
"ENSG00000266668"	"MIR5692C2"	"7"	97964405	97964481	-1	"q21.3"	"miRNA"
"ENSG00000264069"	"MIR3943"	"7"	43150895	43150994	1	"p14.1"	"miRNA"
"ENSG00000199043"	"MIR335"	"7"	130496111	130496204	1	"q32.2"	"miRNA"
"ENSG00000199971"	"RNU6-797P"	"7"	140209563	140209671	-1	"q34"	"snRNA"
"ENSG00000202472"	"RNA5SP248"	"7"	140386781	140386907	-1	"q34"	"rRNA_pseudogene"
"ENSG00000207338"	"RNU6-296P"	"7"	123457988	123458094	-1	"q31.32"	"snRNA"
"ENSG00000266794"	"RN7SL7P"	"7"	92971002	92971299	-1	"q21.2"	"misc_RNA"
"ENSG00000212238"	"RNA5SP244"	"7"	129756266	129756377	1	"q32.2"	"rRNA_pseudogene"
"ENSG00000271932"	"RNU6-85P"	"7"	140884072	140884178	1	"q34"	"snRNA"
"ENSG00000283797"	"MIR29B1"	"7"	130877459	130877539	-1	"q32.3"	"miRNA"
"ENSG00000206763"	"RNU6-10P"	"7"	92701708	92701814	-1	"q21.2"	"snRNA"
"ENSG00000277138"	"MIR6509"	"7"	135206994	135207078	-1	"q33"	"miRNA"
"ENSG00000221442"	"MIR548F4"	"7"	147378017	147378121	-1	"q35"	"miRNA"
"ENSG00000212264"	"SNORD65C"	"7"	23396446	23396516	1	"p15.3"	"snoRNA"
"ENSG00000252866"	"RNA5SP243"	"7"	128697710	128697744	1	"q32.1"	"rRNA_pseudogene"
"ENSG00000212482"	"RNU6-530P"	"7"	79343266	79343372	-1	"q21.11"	"snRNA"
"ENSG00000243633"	"RN7SL542P"	"7"	21215537	21215830	-1	"p15.3"	"misc_RNA"
"ENSG00000208014"	"MIR653"	"7"	93482760	93482855	-1	"q21.3"	"miRNA"
"ENSG00000207547"	"MIR25"	"7"	100093560	100093643	-1	"q22.1"	"miRNA"
"ENSG00000222514"	"RN7SKP223"	"7"	138091254	138091315	1	"q33"	"misc_RNA"
"ENSG00000242650"	"RN7SL292P"	"7"	51716657	51716922	1	"p12.1"	"misc_RNA"
"ENSG00000242653"	"RN7SL132P"	"7"	34753424	34753719	1	"p14.3"	"misc_RNA"
"ENSG00000252643"	"RNU6-1136P"	"7"	102834605	102834708	1	"q22.1"	"snRNA"
"ENSG00000240173"	"RN7SL771P"	"7"	140645829	140646126	1	"q34"	"misc_RNA"
"ENSG00000239030"	"RNU6-956P"	"7"	94712409	94712511	1	"q21.3"	"snRNA"
"ENSG00000244318"	"RN7SL252P"	"7"	96940068	96940364	-1	"q21.3"	"misc_RNA"
"ENSG00000283237"	"MIR550B1"	"7"	30289794	30289890	-1	"p14.3"	"miRNA"
"ENSG00000266525"	"MIR4650-1"	"7"	67114322	67114397	-1	"q11.21"	"miRNA"
"ENSG00000207960"	"MIR153-2"	"7"	157574336	157574422	-1	"q36.3"	"miRNA"
"ENSG00000239075"	"RNU6-274P"	"7"	89754620	89754726	-1	"q21.13"	"snRNA"
"ENSG00000283745"	"MIR196B"	"7"	27169480	27169563	-1	"p15.2"	"miRNA"
"ENSG00000202334"	"RNA5SP238"	"7"	114613787	114613906	-1	"q31.1"	"rRNA_pseudogene"
"ENSG00000186676"	"EEF1GP1"	"7"	125033453	125035301	1	"q31.33"	"processed_pseudogene"
"ENSG00000224897"	"POT1-AS1"	"7"	124929873	125482966	1	"q31.33"	"processed_transcript"
"ENSG00000233429"	"HOTAIRM1"	"7"	27095647	27100265	1	"p15.2"	"antisense"
"ENSG00000128513"	"POT1"	"7"	124822386	124929983	-1	"q31.33"	"protein_coding"
"ENSG00000105991"	"HOXA1"	"7"	27092993	27095996	-1	"p15.2"	"protein_coding"
"ENSG00000213786"	"NHP2P2"	"7"	27048169	27048628	1	"p15.2"	"processed_pseudogene"
"ENSG00000214869"	"TPM3P4"	"7"	27023737	27024907	1	"p15.2"	"processed_pseudogene"
"ENSG00000275356"	"C7orf77"	"7"	124777292	124790810	-1	"q31.33"	"protein_coding"
"ENSG00000213420"	"GPC2"	"7"	100169606	100177381	-1	"q22.1"	"protein_coding"
"ENSG00000197093"	"GAL3ST4"	"7"	100159244	100168617	-1	"q22.1"	"protein_coding"
"ENSG00000170775"	"GPR37"	"7"	124745997	124765627	-1	"q31.33"	"protein_coding"
"ENSG00000213787"	"RPL7AP38"	"7"	26922110	26922912	1	"p15.2"	"processed_pseudogene"
"ENSG00000214142"	"RPL7P60"	"7"	100139629	100140682	-1	"q22.1"	"processed_pseudogene"
"ENSG00000229435"	"PIP5K1P2"	"7"	159231435	159233377	1	"q36.3"	"unprocessed_pseudogene"
"ENSG00000223595"	"LYPLA1P1"	"7"	123230120	123230741	-1	"q31.32"	"processed_pseudogene"
"ENSG00000081800"	"SLC13A1"	"7"	123113531	123199972	-1	"q31.32"	"protein_coding"
"ENSG00000244556"	"ODCP"	"7"	129028889	129030527	1	"q32.1"	"processed_pseudogene"
"ENSG00000230316"	"FEZF1-AS1"	"7"	122303658	122310077	1	"q31.32"	"antisense"
"ENSG00000230257"	"NFE4"	"7"	102973430	102988856	1	"q22.1"	"protein_coding"
"ENSG00000207454"	"RNU6-1104P"	"7"	101269938	101270041	-1	"q22.1"	"snRNA"
"ENSG00000105996"	"HOXA2"	"7"	27100354	27102686	-1	"p15.2"	"protein_coding"
"ENSG00000106006"	"HOXA6"	"7"	27145396	27150603	-1	"p15.2"	"protein_coding"
"ENSG00000253552"	"HOXA-AS2"	"7"	27107777	27134302	1	"p15.2"	"antisense"
"ENSG00000106004"	"HOXA5"	"7"	27141052	27143681	-1	"p15.2"	"protein_coding"
"ENSG00000105997"	"HOXA3"	"7"	27106184	27152581	-1	"p15.2"	"protein_coding"
"ENSG00000197576"	"HOXA4"	"7"	27128507	27130799	-1	"p15.2"	"protein_coding"
"ENSG00000122592"	"HOXA7"	"7"	27153716	27157936	-1	"p15.2"	"protein_coding"
"ENSG00000254369"	"HOXA-AS3"	"7"	27129977	27155928	1	"p15.2"	"antisense"
"ENSG00000179603"	"GRM8"	"7"	126438598	127253294	-1	"q31.33"	"protein_coding"
"ENSG00000239521"	"CASTOR3"	"7"	100200653	100272232	-1	"q22.1"	"protein_coding"
"ENSG00000213413"	"PVRIG"	"7"	100218241	100221490	1	"q22.1"	"protein_coding"
"ENSG00000066923"	"STAG3"	"7"	100177563	100221488	1	"q22.1"	"protein_coding"
"ENSG00000236105"	"PRELID3BP10"	"7"	127295620	127296203	1	"q31.33"	"processed_pseudogene"
"ENSG00000085514"	"PILRA"	"7"	100367530	100400096	1	"q22.1"	"protein_coding"
"ENSG00000121716"	"PILRB"	"7"	100352176	100367733	1	"q22.1"	"protein_coding"
"ENSG00000242294"	"STAG3L5P"	"7"	100336079	100351900	1	"q22.1"	"transcribed_unprocessed_pseudogene"
"ENSG00000078319"	"PMS2P1"	"7"	100320992	100341908	-1	"q22.1"	"unprocessed_pseudogene"
"ENSG00000272752"	"STAG3L5P-PVRIG2P-PILRB"	"7"	100336104	100367831	1	"q22.1"	"processed_transcript"
"ENSG00000235333"	"PVRIG2P"	"7"	100352360	100353692	1	"q22.1"	"transcribed_unprocessed_pseudogene"
"ENSG00000214300"	"SPDYE3"	"7"	100307702	100322196	1	"q22.1"	"protein_coding"
"ENSG00000106683"	"LIMK1"	"7"	74082933	74122525	1	"q11.23"	"protein_coding"
"ENSG00000106682"	"EIF4H"	"7"	74174245	74197101	1	"q11.23"	"protein_coding"
"ENSG00000086730"	"LAT2"	"7"	74199652	74229834	1	"q11.23"	"protein_coding"
"ENSG00000049541"	"RFC2"	"7"	74231499	74254458	-1	"q11.23"	"protein_coding"
"ENSG00000106665"	"CLIP2"	"7"	74289475	74405943	1	"q11.23"	"protein_coding"
"ENSG00000006704"	"GTF2IRD1"	"7"	74453790	74602604	1	"q11.23"	"protein_coding"
"ENSG00000262648"	"PHBP15"	"7"	74741457	74742121	-1	"q11.23"	"processed_pseudogene"
"ENSG00000263001"	"GTF2I"	"7"	74650231	74760692	1	"q11.23"	"protein_coding"
"ENSG00000221325"	"MIR1200"	"7"	36919357	36919432	-1	"p14.2"	"miRNA"
"ENSG00000195024"	"RNU1-15P"	"7"	21381363	21381506	1	"p15.3"	"snRNA"
"ENSG00000265598"	"MIR5707"	"7"	158591616	158591696	1	"q36.3"	"miRNA"
"ENSG00000202350"	"RNU6-326P"	"7"	45843634	45843740	1	"p12.3"	"snRNA"
"ENSG00000265878"	"MIR3914-1"	"7"	71307672	71307770	-1	"q11.22"	"miRNA"
"ENSG00000244218"	"RN7SL81P"	"7"	128761338	128761598	1	"q32.1"	"misc_RNA"
"ENSG00000252041"	"RNA5SP228"	"7"	24132705	24132837	1	"p15.3"	"rRNA_pseudogene"
"ENSG00000277946"	"RN7SL478P"	"7"	97998325	97998622	1	"q21.3"	"misc_RNA"
"ENSG00000202225"	"RNA5SP240"	"7"	120981426	120981553	-1	"q31.31"	"rRNA_pseudogene"
"ENSG00000212024"	"MIR550A3"	"7"	29680734	29680828	-1	"p14.3"	"miRNA"
"ENSG00000251993"	"RNA5SP227"	"7"	22298594	22298706	1	"p15.3"	"rRNA_pseudogene"
"ENSG00000201014"	"RNA5SP232"	"7"	71913738	71913856	-1	"q11.22"	"rRNA_pseudogene"
"ENSG00000238750"	"RNU7-27P"	"7"	128344081	128344142	1	"q32.1"	"snRNA"
"ENSG00000222428"	"RNA5SP231"	"7"	68723911	68724048	-1	"q11.22"	"rRNA_pseudogene"
"ENSG00000212219"	"RNU6-604P"	"7"	151900275	151900374	1	"q36.1"	"snRNA"
"ENSG00000199700"	"RNU6-223P"	"7"	135960703	135960809	1	"q33"	"snRNA"
"ENSG00000251936"	"RNA5SP249"	"7"	147849884	147849982	1	"q35"	"rRNA_pseudogene"
"ENSG00000207168"	"SNORA15"	"7"	56060470	56060602	1	"p11.2"	"snoRNA"
"ENSG00000264425"	"MIR4653"	"7"	101159473	101159555	1	"q22.1"	"miRNA"
"ENSG00000252983"	"RNU7-35P"	"7"	43194421	43194482	1	"p14.1"	"snRNA"
"ENSG00000276137"	"MIR6133"	"7"	133290881	133290988	1	"q33"	"miRNA"
"ENSG00000202431"	"RNU6-438P"	"7"	34297496	34297598	-1	"p14.3"	"snRNA"
"ENSG00000206603"	"SNORA22B"	"7"	56055365	56055502	1	"p11.2"	"snoRNA"
"ENSG00000201179"	"RNU6-1322P"	"7"	105332790	105332896	1	"q22.3"	"snRNA"
"ENSG00000221520"	"MIR1285-1"	"7"	92204015	92204098	-1	"q21.2"	"miRNA"
"ENSG00000221669"	"MIR548N"	"7"	34940760	34940834	-1	"p14.2"	"miRNA"
"ENSG00000284261"	"MIR4657"	"7"	44881748	44881800	-1	"p13"	"miRNA"
"ENSG00000200815"	"RNU6-1091P"	"7"	50435380	50435486	1	"p12.2"	"snRNA"
"ENSG00000212303"	"RNU6-1154P"	"7"	135665599	135665702	-1	"q33"	"snRNA"
"ENSG00000206947"	"SNORA20B"	"7"	39329003	39329134	-1	"p14.1"	"snoRNA"
"ENSG00000284518"	"MIR4658"	"7"	100156605	100156669	-1	"q22.1"	"miRNA"
"ENSG00000206709"	"RNU6-1080P"	"7"	73339094	73339200	-1	"q11.23"	"snRNA"
"ENSG00000200670"	"RNU6-912P"	"7"	65814672	65814775	1	"q11.21"	"snRNA"
"ENSG00000207705"	"MIR129-1"	"7"	128207872	128207943	1	"q32.1"	"miRNA"
"ENSG00000264357"	"MIR4648"	"7"	2527074	2527145	1	"p22.3"	"miRNA"
"ENSG00000207771"	"MIR550A1"	"7"	30289794	30289890	1	"p14.3"	"miRNA"
"ENSG00000241420"	"RN7SL505P"	"7"	33045798	33046090	-1	"p14.3"	"misc_RNA"
"ENSG00000206938"	"RNU4-31P"	"7"	156872078	156872218	1	"q36.3"	"snRNA"
"ENSG00000206843"	"RNU6-206P"	"7"	139315291	139315394	-1	"q34"	"snRNA"
"ENSG00000277184"	"SNORA9"	"7"	44985378	44985510	-1	"p13"	"snoRNA"
"ENSG00000201796"	"RNU6-392P"	"7"	106208167	106208267	1	"q22.3"	"snRNA"
"ENSG00000200471"	"RNU6-1125P"	"7"	54621025	54621131	1	"p11.2"	"snRNA"
"ENSG00000207204"	"RNU6-393P"	"7"	98794718	98794824	-1	"q22.1"	"snRNA"
"ENSG00000266287"	"MIR3683"	"7"	7066964	7067045	-1	"p22.1"	"miRNA"
"ENSG00000208025"	"MIR591"	"7"	96219662	96219756	-1	"q21.3"	"miRNA"
"ENSG00000207757"	"MIR93"	"7"	100093768	100093847	-1	"q22.1"	"miRNA"
"ENSG00000284191"	"MIR671"	"7"	151238421	151238538	1	"q36.1"	"miRNA"
"ENSG00000223189"	"RNU6-177P"	"7"	128627172	128627275	1	"q32.1"	"snRNA"
"ENSG00000199846"	"RNU1-72P"	"7"	129484504	129484656	1	"q32.1"	"snRNA"
"ENSG00000240347"	"RN7SL35P"	"7"	80318253	80318544	1	"q21.11"	"misc_RNA"
"ENSG00000202296"	"RNU6-1335P"	"7"	56340231	56340337	-1	"p11.2"	"snRNA"
"ENSG00000222870"	"RNU6-1328P"	"7"	94495299	94495404	1	"q21.3"	"snRNA"
"ENSG00000252872"	"RNU7-188P"	"7"	96377857	96377920	1	"q21.3"	"snRNA"
"ENSG00000242266"	"RN7SL456P"	"7"	147940007	147940301	1	"q35"	"misc_RNA"
"ENSG00000223330"	"RNU6-1052P"	"7"	56402070	56402173	-1	"p11.2"	"snRNA"
"ENSG00000252037"	"RNU6-162P"	"7"	143574746	143574848	1	"q35"	"snRNA"
"ENSG00000201041"	"RNA5SP242"	"7"	128697439	128697556	1	"q32.1"	"rRNA_pseudogene"
"ENSG00000206818"	"RNU6-849P"	"7"	79912104	79912208	-1	"q21.11"	"snRNA"
"ENSG00000238391"	"RNA5SP233"	"7"	74487428	74487540	-1	"q11.23"	"rRNA_pseudogene"
"ENSG00000201098"	"RNY1"	"7"	148987136	148987248	-1	"q36.1"	"misc_RNA"
"ENSG00000199023"	"MIR339"	"7"	1022933	1023026	-1	"p22.3"	"miRNA"
"ENSG00000266168"	"MIR3147"	"7"	57405025	57405090	1	"p11.2"	"miRNA"
"ENSG00000199629"	"RNU1-14P"	"7"	53366058	53366209	1	"p12.1"	"snRNA"
"ENSG00000283419"	"MIR6874"	"7"	5711840	5711910	-1	"p22.1"	"miRNA"
"ENSG00000284028"	"MIR4468"	"7"	138123758	138123821	1	"q33"	"miRNA"
"ENSG00000271739"	"RNU1-29P"	"7"	120005976	120006101	-1	"q31.31"	"snRNA"
"ENSG00000221783"	"MIR1183"	"7"	21471058	21471146	1	"p15.3"	"miRNA"
"ENSG00000252003"	"RNU7-154P"	"7"	122081720	122081781	1	"q31.32"	"snRNA"
"ENSG00000264675"	"MIR4285"	"7"	102293103	102293187	1	"q22.1"	"miRNA"
"ENSG00000207090"	"RNU6-517P"	"7"	121194948	121195057	-1	"q31.31"	"snRNA"
"ENSG00000223258"	"RNU6-575P"	"7"	43207762	43207866	-1	"p14.1"	"snRNA"
"ENSG00000266569"	"RN7SL377P"	"7"	72822894	72823171	-1	"q11.23"	"misc_RNA"
"ENSG00000252332"	"RNU6-911P"	"7"	139448740	139448843	1	"q34"	"snRNA"
"ENSG00000207214"	"RNU6-102P"	"7"	124647719	124647822	1	"q31.33"	"snRNA"
"ENSG00000199627"	"RNU6-1010P"	"7"	131054886	131054992	-1	"q32.3"	"snRNA"
"ENSG00000284412"	"MIR4649"	"7"	44110849	44110912	1	"p13"	"miRNA"
"ENSG00000265423"	"MIR4652"	"7"	93716928	93717005	1	"q21.3"	"miRNA"
"ENSG00000222355"	"RNU2-29P"	"7"	53776136	53776324	1	"p12.1"	"snRNA"
"ENSG00000266318"	"MIR5692A1"	"7"	97963658	97963726	1	"q21.3"	"miRNA"
